sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
male,all,AI,202106,149,6,143,2716,4,-0.9000000000000004,16.4,0.417,41.699999999999996,8303,1794.53,32711.07,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,46,554.01,44.7,-10.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AR,202106,443,21,422,10358,4.7,-5.3999999999999995,13.9,0.49,49,27938,1585.65,37074.95,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,105,375.83,31.1,1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BE,202106,9260,402,8858,212623,4.3,-1,11.5,0.504,50.4,510170,1815.08,41676.89,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,1187,232.67,14.7,4.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BL,202106,3641,136,3505,65111,3.7,-1.3999999999999995,9.8,0.413,41.3,141890,2566.07,45888.36,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,676,476.42,22.8,2.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BS,202106,2999,68,2931,55474,2.3,-1.6,8.1,0.463,46.300000000000004,94997,3156.94,58395.53,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,314,330.53,11.7,-0.19999999999999574,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FL,202106,412,7,405,9925,1.7,-3.8999999999999995,12.5,0.408,40.8,19215,2144.16,51652.35,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,70,364.3,20.5,0.8999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,FR,202106,3029,176,2853,67389,5.8,-3.6000000000000005,18.6,0.502,50.2,161153,1879.58,41816.78,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-267,-165.68,-8.1,3.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GE,202106,8889,465,8424,173920,5.2,-1,13.9,0.467,46.7,244184,3640.29,71224.98,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,1322,541.4,17.5,-0.10000000000000142,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GL,202106,341,18,323,7555,5.3,-0.5,12.9,0.581,58.099999999999994,20546,1659.69,36771.15,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,12,58.41,3.6,9.499999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,GR,202106,6090,100,5990,63895,1.6,-2,8,0.572,57.199999999999996,99707,6107.9,64082.76,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,1631,1635.8,36.6,3.3999999999999915,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,JU,202106,585,41,544,14576,7,1.4000000000000004,17,0.448,44.800000000000004,36400,1607.14,40043.96,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-225,-618.13,-27.8,1.000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,LU,202106,2587,148,2439,76312,5.7,-1.8999999999999995,13.6,0.498,49.8,205976,1255.97,37048.98,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-648,-314.6,-20,3.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NE,202106,2225,156,2069,36645,7,0,17.2,0.465,46.5,86495,2572.4,42366.61,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,685,791.95,44.5,-0.30000000000000426,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,NW,202106,354,20,334,7598,5.6,-1.7000000000000002,11.8,0.524,52.400000000000006,22053,1605.22,34453.36,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,0,0,11.300000000000011,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,OW,202106,279,19,260,5695,6.8,-0.5,14,0.523,52.300000000000004,19158,1456.31,29726.49,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,61,318.4,28,8.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SG,202106,4071,238,3833,101333,5.8,-3.3,15.9,0.507,50.7,256039,1589.99,39577.17,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,226,88.27,5.9,1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SH,202106,560,12,548,16708,2.1,-2.1999999999999997,10.7,0.51,51,40768,1373.63,40983.12,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-18,-44.15,-3.1,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SO,202106,2139,114,2025,54975,5.3,-0.40000000000000036,11.8,0.5,50,137659,1553.84,39935.64,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-284,-206.31,-11.7,2.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,SZ,202106,1456,71,1385,34221,4.9,-2.0999999999999996,13.9,0.545,54.50000000000001,82213,1771.01,41624.8,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,176,214.08,13.8,4.900000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TG,202106,2164,129,2035,53517,6,-0.09999999999999964,12.7,0.498,49.8,140885,1536,37986.3,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,322,228.55,17.5,4.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,TI,202106,3995,170,3825,85187,4.3,-1.6000000000000005,14.5,0.488,48.8,171141,2334.33,49775.92,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,492,287.48,14,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,UR,202106,295,13,282,5246,4.4,-1.6999999999999993,15.1,0.534,53.400000000000006,18739,1574.26,27995.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,33,176.11,12.6,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VD,202106,10218,607,9611,230043,5.9,-1.2999999999999998,13.7,0.48,48,395189,2585.6,58210.88,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,320,80.98,3.2,0.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,VS,202106,4401,232,4169,77660,5.3,-2.8999999999999995,18.2,0.499,49.9,171254,2569.87,45347.85,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,356,207.88,8.8,0.6999999999999957,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZG,202106,1403,83,1320,31300,5.9,-2.0999999999999996,10.5,0.537,53.7,64594,2172.03,48456.51,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-62,-95.98,-4.2,5.500000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,ZH,202106,18195,789,17406,417634,4.3,-1.2000000000000002,10.6,0.492,49.2,766679,2373.22,54473.12,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,1404,183.12,8.4,0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AG,202106,5194,278,4916,153809,5.4,-0.5999999999999996,12.2,0.49,49,341112,1522.67,45090.47,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1456,-426.84,-21.9,-3.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AI,202106,208,7,201,2743,3.4,-5,15.5,0.583,58.3,7825,2658.15,35054.31,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,113,1444.09,118.9,10.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,AR,202106,462,24,438,11423,5.2,-1.2000000000000002,14.2,0.51,51,27507,1679.57,41527.61,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,85,309.01,22.5,-1.7000000000000028,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BE,202106,9106,429,8677,245424,4.7,-1.0999999999999996,11.2,0.496,49.6,529304,1720.37,46367.3,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-326,-61.59,-3.5,-4.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BL,202106,5174,125,5049,77009,2.4,-1,8.5,0.587,58.699999999999996,147578,3505.94,52181.9,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,450,304.92,9.5,-2.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,BS,202106,3475,61,3414,64351,1.8,-1.9999999999999998,7.5,0.537,53.7,100847,3445.81,63810.52,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,391,387.71,12.7,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FL,202106,599,13,586,16612,2.2,-0.6999999999999997,8.4,0.592,59.199999999999996,19532,3066.76,85050.17,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,83,424.94,16.1,-0.8999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,FR,202106,3008,214,2794,76348,7.1,-1.200000000000001,18.4,0.498,49.8,160630,1872.63,47530.35,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-671,-417.73,-18.2,-2.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GE,202106,10112,470,9642,202676,4.6,-1.4000000000000004,13.4,0.532,53.2,259944,3890.07,77969.1,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,1505,578.97,17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GL,202106,246,25,221,8793,10.2,4.199999999999999,13.2,0.419,41.9,20044,1227.3,43868.49,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-102,-508.88,-29.3,-9.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,GR,202106,4559,100,4459,64464,2.2,-1.7999999999999998,8.2,0.428,42.8,99314,4590.49,64909.28,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,735,740.08,19.2,-3.4000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,JU,202106,720,52,668,19503,7.2,1.4000000000000004,16.1,0.552,55.2,37184,1936.32,52449.98,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-319,-857.89,-30.7,-1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,LU,202106,2602,125,2477,85589,4.8,-1.2999999999999998,13.4,0.501,50.1,207144,1256.13,41318.6,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1188,-573.52,-31.3,-3.8000000000000043,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NE,202106,2558,172,2386,44350,6.7,-0.2999999999999998,16.5,0.535,53.5,90001,2842.19,49277.23,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,805,894.43,45.9,0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,NW,202106,322,23,299,7833,7.1,0.5999999999999996,12.5,0.476,47.599999999999994,21034,1530.85,37239.71,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-186,-884.29,-36.6,-11.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,OW,202106,254,18,236,6031,7.1,-2.8000000000000007,15.4,0.477,47.699999999999996,18772,1353.08,32127.64,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-30,-159.81,-10.6,-8.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SG,202106,3954,240,3714,112669,6.1,-3,15.9,0.493,49.3,254695,1552.45,44236.83,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,49,19.24,1.3,-1.1000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SH,202106,539,24,515,17805,4.5,1.7999999999999998,10.8,0.49,49,41580,1296.3,42821.07,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-24,-57.72,-4.3,-0.29999999999999716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SO,202106,2135,86,2049,60217,4,-1.0999999999999996,11.4,0.5,50,137588,1551.73,43766.17,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-515,-374.31,-19.4,-2.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,SZ,202106,1215,66,1149,35167,5.4,-0.39999999999999947,14,0.455,45.5,78267,1552.38,44932.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-86,-109.88,-6.6,-4.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TG,202106,2180,107,2073,60888,4.9,-1.0999999999999996,12.7,0.502,50.2,138662,1572.17,43911.09,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-71,-51.2,-3.2,-4.800000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,TI,202106,4191,160,4031,99172,3.8,-1.2000000000000002,13.7,0.512,51.2,180350,2323.81,54988.63,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,523,289.99,14.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,UR,202106,257,15,242,5664,5.8,-2.2,15.7,0.466,46.6,17964,1430.64,31529.73,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,19,105.77,8,-0.9999999999999929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VD,202106,11009,621,10388,259262,5.6,-1.6000000000000005,13.1,0.518,51.800000000000004,409909,2685.72,63248.67,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,127,30.98,1.2,-0.6000000000000014,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,VS,202106,4389,248,4141,84779,5.7,-2.8999999999999995,18.7,0.497,49.7,174271,2518.49,48647.8,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,238,136.57,5.7,-0.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZG,202106,1212,77,1135,30266,6.4,0.40000000000000036,10.7,0.463,46.300000000000004,63048,1922.34,48004.69,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-360,-571,-22.9,-5.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
female,all,ZH,202106,18779,847,17932,456323,4.5,-0.5,10.1,0.508,50.8,772596,2430.64,59063.6,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,792,102.52,4.4,-0.9000000000000057,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AG,202106,4,1,3,82,25,25,9.8,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-2,NA,-33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AI,202106,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,AR,202106,0,0,NA,1,NA,NA,100,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BE,202106,7,1,6,204,14.3,14.3,10.8,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-12.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BL,202106,0,0,NA,28,NA,NA,7.1,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,BS,202106,1,0,1,75,0,0,10.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FL,202106,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,FR,202106,0,0,NA,15,NA,NA,6.7,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GE,202106,16,2,14,125,12.5,12.5,6.4,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,11,NA,220,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GL,202106,0,0,NA,7,NA,NA,28.6,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,GR,202106,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,JU,202106,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,LU,202106,1,0,1,14,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-50,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NE,202106,0,0,NA,57,NA,NA,14,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,NW,202106,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,OW,202106,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SG,202106,2,0,2,19,0,0,5.3,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SH,202106,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SO,202106,0,0,NA,24,NA,NA,8.3,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,SZ,202106,0,0,NA,17,NA,NA,17.6,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-1,NA,-100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TG,202106,0,0,NA,5,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,TI,202106,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,UR,202106,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VD,202106,40,0,40,791,0,0,4.4,0.002,0.2,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,34,NA,566.7,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,VS,202106,37,0,37,198,0,0,2.5,0.004,0.4,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,18,NA,94.7,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZG,202106,0,0,NA,7,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,-2,NA,-100,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
unknown,all,ZH,202106,17,0,17,376,0,0,4.8,0,0,NA,NA,NA,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-06,0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AG,202107,4690,256,4434,146217,5.5,-0.09999999999999964,12.3,0.504,50.4,344733,1360.47,42414.56,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-715,-207.41,-13.2,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AI,202107,129,8,121,2845,6.2,2.2,16,0.451,45.1,8303,1553.66,34264.72,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-20,-240.87,-13.4,3.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,AR,202107,370,21,349,10728,5.7,1,13.6,0.461,46.1,27938,1324.36,38399.31,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-73,-261.29,-16.5,-2.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BE,202107,8216,310,7906,220839,3.8,-0.5,11.2,0.487,48.699999999999996,510170,1610.44,43287.34,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-1044,-204.64,-11.3,-1.7000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BL,202107,2706,107,2599,67817,4,0.2999999999999998,9.6,0.4,40,141890,1907.11,47795.48,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-935,-658.96,-25.7,-1.2999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,BS,202107,2305,56,2249,57779,2.4,0.10000000000000009,7.8,0.467,46.7,94997,2426.39,60821.92,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-694,-730.55,-23.1,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FL,202107,337,13,324,10262,3.9,2.2,12.2,0.404,40.400000000000006,19215,1753.84,53406.19,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-75,-390.32,-18.2,-0.3999999999999915,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,FR,202107,2331,143,2188,69720,6.1,0.2999999999999998,18.2,0.497,49.7,161153,1446.45,43263.23,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-698,-433.13,-23,-0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GE,202107,6501,347,6154,180421,5.3,0.09999999999999964,13.6,0.479,47.9,244184,2662.34,73887.31,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-2388,-977.95,-26.9,1.1999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GL,202107,313,9,304,7868,2.9,-2.4,12.5,0.547,54.7,20546,1523.41,38294.56,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-28,-136.28,-8.2,-3.3999999999999915,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,GR,202107,8858,80,8778,72753,0.9,-0.7000000000000001,7.2,0.59,59,99707,8884.03,72966.79,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,2768,2776.13,45.5,1.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,JU,202107,712,55,657,15288,7.7,0.7000000000000002,16.6,0.494,49.4,36400,1956.04,42000,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,127,348.9,21.7,4.599999999999994,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,LU,202107,2088,107,1981,78400,5.1,-0.6000000000000005,13.3,0.506,50.6,205976,1013.71,38062.69,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-499,-242.26,-19.3,0.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NE,202107,2390,180,2210,39035,7.5,0.5,16.6,0.474,47.4,86495,2763.17,45129.78,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,165,190.77,7.4,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,NW,202107,254,12,242,7852,4.7,-0.8999999999999995,11.6,0.458,45.800000000000004,22053,1151.77,35605.13,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-100,-453.45,-28.2,-6.600000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,OW,202107,259,30,229,5954,11.6,4.8,13.9,0.53,53,19158,1351.92,31078.4,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-20,-104.39,-7.2,0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SG,202107,3629,178,3451,104962,4.9,-0.8999999999999995,15.5,0.502,50.2,256039,1417.36,40994.54,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-442,-172.63,-10.9,-0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SH,202107,626,28,598,17334,4.5,2.4,10.5,0.532,53.2,40768,1535.52,42518.64,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,66,161.89,11.8,2.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SO,202107,2123,135,1988,57098,6.4,1.1000000000000005,11.6,0.51,51,137659,1542.22,41477.85,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-16,-11.62,-0.7,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,SZ,202107,1166,63,1103,35387,5.4,0.5,13.6,0.502,50.2,82213,1418.27,43043.07,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-290,-352.74,-19.9,-4.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TG,202107,2156,145,2011,55673,6.7,0.7000000000000002,12.5,0.48,48,140885,1530.33,39516.63,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-8,-5.67,-0.4,-1.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,all,TI,202107,3292,156,3136,88479,4.7,0.40000000000000036,14.1,0.488,48.8,171141,1923.56,51699.48,COVID19Test,sex,2021-07-06_07-53-01,isoweek,2021-07,-703,-410.77,-17.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
