"sex","nachweismethode","geoRegion","datum","entries","entries_pos","entries_neg","sumTotal","anteil_pos","anteil_pos_diff","anteil_pos_all","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","entries_diff_abs","entries_diff_inz","entries_diff_pct","prct_diff","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_phase3","timeframe_28d","timeframe_14d"
"unknown","all","OW",202040,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SG",202040,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SH",202040,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",-1,NA,-100,-0.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SO",202040,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SZ",202040,0,0,NA,2,NA,NA,50,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","TG",202040,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","TI",202040,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","UR",202040,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","VD",202040,5,0,5,530,0,-20,0.4,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","VS",202040,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","ZG",202040,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","ZH",202040,8,1,7,70,12.5,12.5,1.4,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-40",0,NA,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AG",202041,2694,190,2504,37711,7.1,4,2.9,0.544,54.4,344733,781.47,10939.19,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",844,244.82,45.6,5.50000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AI",202041,88,19,69,717,21.6,15.7,4.6,0.55,55,8303,1059.86,8635.43,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",37,445.62,72.5,2.40000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AR",202041,231,26,205,2804,11.3,3.8,2.9,0.561,56.1,27938,826.83,10036.51,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",18,64.43,8.5,3.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BE",202041,4699,392,4307,54823,8.3,2.8,2.6,0.513,51.3,510170,921.07,10746.03,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1368,268.15,41.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BL",202041,1022,64,958,17101,6.3,4.7,1.5,0.527,52.7,141890,720.28,12052.29,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",251,176.9,32.6,1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BS",202041,1023,69,954,14074,6.7,4.1,2.1,0.515,51.5,94997,1076.88,14815.2,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",283,297.91,38.2,2.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","FL",202041,212,9,203,2992,4.2,1.5,0.9,0.353,35.3,19215,1103.3,15571.17,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",-7,-36.43,-3.2,-10.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","FR",202041,1577,235,1342,18806,14.9,7.7,5.1,0.493,49.3,161153,978.57,11669.66,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",431,267.44,37.6,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GE",202041,4348,545,3803,48485,12.5,4.9,5.7,0.462,46.2,244184,1780.62,19855.93,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",972,398.06,28.8,-0.899999999999991,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GL",202041,125,9,116,1780,7.2,1.8,2.6,0.576,57.6,20546,608.39,8663.49,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",13,63.27,11.6,-0.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GR",202041,910,94,816,10645,10.3,6.1,2.6,0.514,51.4,99707,912.67,10676.28,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",266,266.78,41.3,2.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","JU",202041,356,85,271,4053,23.9,17,4,0.511,51.1,36400,978.02,11134.62,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",111,304.94,45.3,-4.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","LU",202041,1791,138,1653,20642,7.7,4.6,2.2,0.558,55.8,205976,869.52,10021.56,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",650,315.57,57,2.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","NE",202041,784,133,651,10147,17,10.3,3.5,0.437,43.7,86495,906.41,11731.31,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",184,212.73,30.7,-3.39999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","NW",202041,185,26,159,2033,14.1,5.1,2.5,0.529,52.9,22053,838.89,9218.7,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",74,335.56,66.7,-3.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","OW",202041,111,20,91,1678,18,14.8,2.7,0.446,44.6,19158,579.39,8758.74,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",17,88.73,18.1,-11.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","SG",202041,1999,213,1786,26896,10.7,5.7,2.9,0.497,49.7,256039,780.74,10504.65,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",407,158.96,25.6,-0.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","SH",202041,328,17,311,4262,5.2,1.1,2.4,0.484,48.4,40768,804.55,10454.28,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",37,90.75,12.7,-7.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","SO",202041,1001,68,933,14631,6.8,2.6,2.4,0.535,53.5,137659,727.16,10628.44,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",199,144.56,24.8,1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","SZ",202041,1035,176,859,9277,17,9.5,4.2,0.5,50,82213,1258.92,11284.1,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",472,574.11,83.8,-0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","TG",202041,1049,72,977,13931,6.9,3.7,2.1,0.503,50.3,140885,744.58,9888.21,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",34,24.13,3.3,0.0999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","TI",202041,1759,137,1622,17925,7.8,5.3,2.2,0.501,50.1,171141,1027.81,10473.82,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",491,286.9,38.7,-0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","UR",202041,115,14,101,1385,12.2,4.6,3.7,0.518,51.8,18739,613.69,7391,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",23,122.74,25,3.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","VD",202041,5817,716,5101,71969,12.3,3.7,5.5,0.484,48.4,395189,1471.95,18211.29,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1766,446.87,43.6,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","VS",202041,1717,288,1429,18128,16.8,10.1,4.3,0.486,48.6,171254,1002.6,10585.45,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",443,258.68,34.8,-5.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","ZG",202041,800,101,699,8234,12.6,7.2,3.4,0.507,50.7,64594,1238.51,12747.31,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",191,295.7,31.4,-2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","ZH",202041,9178,807,8371,118677,8.8,2.8,3.2,0.503,50.3,766679,1197.11,15479.36,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1474,192.26,19.1,0.599999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","AG",202041,2260,159,2101,37800,7,4.3,2.4,0.456,45.6,341112,662.54,11081.4,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",323,94.69,16.7,-5.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","AI",202041,72,13,59,610,18.1,15.9,2.8,0.45,45,7825,920.13,7795.53,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",26,332.27,56.5,-2.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","AR",202041,181,17,164,2674,9.4,1.7,2.4,0.439,43.9,27507,658.01,9721.16,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",-14,-50.9,-7.2,-3.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","BE",202041,4454,347,4107,58955,7.8,2.7,2.3,0.487,48.7,529304,841.48,11138.21,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1296,244.85,41,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","BL",202041,917,45,872,16914,4.9,1.7,1.2,0.473,47.3,147578,621.37,11461.06,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",195,132.14,27,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","BS",202041,963,46,917,15109,4.8,1.4,1.7,0.485,48.5,100847,954.91,14982.1,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",201,199.31,26.4,-2.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","FL",202041,389,13,376,5694,3.3,1.7,0.7,0.647,64.7,19532,1991.6,29152.16,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",134,686.05,52.5,10.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","FR",202041,1624,225,1399,19973,13.9,8.4,4.8,0.507,50.7,160630,1011.02,12434.17,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",373,232.21,29.8,-1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","GE",202041,5054,568,4486,53322,11.2,4.6,5.1,0.538,53.8,259944,1944.26,20512.88,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1260,484.71,33.2,0.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","GL",202041,92,11,81,1715,12,7,2.3,0.424,42.4,20044,458.99,8556.18,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",12,59.87,15,0.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","GR",202041,862,62,800,10417,7.2,3,2.2,0.486,48.6,99314,867.95,10488.95,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",177,178.22,25.8,-2.9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","JU",202041,341,71,270,4222,20.8,15.2,3.5,0.489,48.9,37184,917.06,11354.35,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",144,387.26,73.1,4.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","LU",202041,1419,115,1304,20228,8.1,5.4,2,0.442,44.2,207144,685.03,9765.19,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",405,195.52,39.9,-2.89999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","NE",202041,1007,163,844,11359,16.2,10.1,3.6,0.561,56.1,90001,1118.88,12620.97,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",333,370,49.4,3.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","NW",202041,165,18,147,1693,10.9,2.6,1.9,0.471,47.1,21034,784.44,8048.87,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",81,385.09,96.4,3.99999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","OW",202041,138,23,115,1581,16.7,12.6,2.9,0.554,55.4,18772,735.14,8422.12,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",64,340.94,86.5,11.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","SG",202041,2026,229,1797,27470,11.3,6.2,2.6,0.503,50.3,254695,795.46,10785.45,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",466,182.96,29.9,0.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","SH",202041,350,18,332,4369,5.1,1.5,2.1,0.516,51.6,41580,841.75,10507.46,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",125,300.62,55.6,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","SO",202041,870,57,813,14568,6.6,3.3,2.1,0.465,46.5,137588,632.32,10588.13,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",139,101.02,19,-1.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","SZ",202041,1033,175,858,8952,16.9,9.3,3.8,0.499,49.9,78267,1319.84,11437.77,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",478,610.73,86.1,0.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","TG",202041,1037,80,957,14272,7.7,5,1.9,0.497,49.7,138662,747.86,10292.65,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",31,22.35,3.1,-0.0999999999999943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","TI",202041,1755,101,1654,18400,5.8,4.1,1.7,0.499,49.9,180350,973.11,10202.38,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",511,283.34,41.1,0.399999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","UR",202041,107,11,96,1276,10.3,2.3,3.1,0.482,48.2,17964,595.64,7103.1,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",7,38.97,7,-3.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","VD",202041,6178,628,5550,78566,10.2,3.2,4.7,0.515,51.5,409909,1507.16,19166.69,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1592,388.38,34.7,-1.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","VS",202041,1816,297,1519,18956,16.4,11.3,3.9,0.514,51.4,174271,1042.06,10877.31,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",745,427.5,69.6,5.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","ZG",202041,779,83,696,7750,10.7,7,2.7,0.493,49.3,63048,1235.57,12292.22,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",243,385.42,45.3,2.49999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"female","all","ZH",202041,9082,720,8362,123972,7.9,3.4,2.7,0.497,49.7,772596,1175.52,16046.16,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1306,169.04,16.8,-0.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","AG",202041,2,0,2,26,0,NA,7.7,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",2,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","AI",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","AR",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","BE",202041,2,0,2,34,0,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1,NA,100,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","BL",202041,0,0,NA,6,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","BS",202041,0,0,NA,9,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","FL",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","FR",202041,1,0,1,4,0,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","GE",202041,0,0,NA,10,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","GL",202041,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","GR",202041,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","JU",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","LU",202041,1,0,1,3,0,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","NE",202041,5,2,3,20,40,NA,10,0.003,0.3,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",5,NA,NA,0.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","NW",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","OW",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SG",202041,0,0,NA,3,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SH",202041,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SO",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","SZ",202041,2,1,1,4,50,NA,50,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",2,NA,NA,0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","TG",202041,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","TI",202041,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","UR",202041,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","VD",202041,12,0,12,542,0,0,0.4,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",7,NA,140,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","VS",202041,1,0,1,7,0,NA,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",1,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","ZG",202041,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",0,NA,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","all","ZH",202041,2,0,2,72,0,-12.5,1.4,0,0,NA,NA,NA,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-41",-6,NA,-75,-0.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AG",202042,3645,424,3221,41356,11.6,4.5,3.6,0.506,50.6,344733,1057.34,11996.53,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",951,275.87,35.3,-3.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AI",202042,112,37,75,829,33,11.4,8.4,0.509,50.9,8303,1348.91,9984.34,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",24,289.05,27.3,-4.10000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","AR",202042,285,45,240,3089,15.8,4.5,4.1,0.486,48.6,27938,1020.12,11056.63,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",54,193.29,23.4,-7.50000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BE",202042,6753,949,5804,61576,14.1,5.8,3.9,0.494,49.4,510170,1323.68,12069.7,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",2054,402.61,43.7,-1.90000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BL",202042,1761,180,1581,18862,10.2,3.9,2.3,0.525,52.5,141890,1241.1,13293.4,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",739,520.82,72.3,-0.200000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","BS",202042,1458,103,1355,15532,7.1,0.399999999999999,2.6,0.504,50.4,94997,1534.79,16349.99,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",435,457.91,42.5,-1.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","FL",202042,258,35,223,3250,13.6,9.4,1.9,0.439,43.9,19215,1342.7,16913.87,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",46,239.4,21.7,8.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","FR",202042,2488,546,1942,21294,21.9,7,7,0.486,48.6,161153,1543.87,13213.53,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",911,565.3,57.8,-0.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GE",202042,6105,1057,5048,54590,17.3,4.8,7,0.463,46.3,244184,2500.16,22356.09,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",1757,719.54,40.4,0.100000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GL",202042,178,32,146,1958,18,10.8,4,0.452,45.2,20546,866.35,9529.84,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",53,257.96,42.4,-12.4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","GR",202042,1147,138,1009,11792,12,1.7,3.5,0.532,53.2,99707,1150.37,11826.65,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",237,237.7,26,1.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","JU",202042,523,165,358,4576,31.5,7.6,7.1,0.386,38.6,36400,1436.81,12571.43,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",167,458.79,46.9,-12.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","LU",202042,2431,343,2088,23073,14.1,6.4,3.5,0.51,51,205976,1180.23,11201.79,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",640,310.71,35.7,-4.8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","NE",202042,1037,265,772,11184,25.6,8.6,5.5,0.469,46.9,86495,1198.91,12930.23,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",253,292.5,32.3,3.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"male","all","NW",202042,302,29,273,2335,9.6,-4.5,3.4,0.554,55.4,22053,1369.43,10588.13,"COVID19Test","sex","2021-05-06_07-48-24","isoweek","2020-42",117,530.54,63.2,2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
