"date","geoRegion","altersklasse_covid19","entries","type_variant","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity","freq","prct"
202119,"SH","20 - 29",53,"altersklasse_covid19",9517,317,0.56,3.33,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.013,1.3
202052,"SH","30 - 39",0,"altersklasse_covid19",10984,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","30 - 39",0,"altersklasse_covid19",10984,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","30 - 39",0,"altersklasse_covid19",10984,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","30 - 39",0,"altersklasse_covid19",10984,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202103,"SH","30 - 39",11,"altersklasse_covid19",10984,11,0.1,0.1,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.115,11.5
202104,"SH","30 - 39",21,"altersklasse_covid19",10984,32,0.19,0.29,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.123,12.3
202105,"SH","30 - 39",3,"altersklasse_covid19",10984,35,0.03,0.32,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.086,8.6
202106,"SH","30 - 39",50,"altersklasse_covid19",10984,85,0.46,0.77,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.042,4.2
202107,"SH","30 - 39",111,"altersklasse_covid19",10984,196,1.01,1.78,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.064,6.4
202108,"SH","30 - 39",3,"altersklasse_covid19",10984,199,0.03,1.81,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.009,0.9
202109,"SH","30 - 39",60,"altersklasse_covid19",10984,259,0.55,2.36,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.043,4.3
202110,"SH","30 - 39",39,"altersklasse_covid19",10984,298,0.36,2.71,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.06,6
202111,"SH","30 - 39",3,"altersklasse_covid19",10984,301,0.03,2.74,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.006,0.6
202112,"SH","30 - 39",14,"altersklasse_covid19",10984,315,0.13,2.87,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.023,2.3
202113,"SH","30 - 39",24,"altersklasse_covid19",10984,339,0.22,3.09,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.029,2.9
202114,"SH","30 - 39",4,"altersklasse_covid19",10984,343,0.04,3.12,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.023,2.3
202115,"SH","30 - 39",3,"altersklasse_covid19",10984,346,0.03,3.15,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.056,5.6
202116,"SH","30 - 39",23,"altersklasse_covid19",10984,369,0.21,3.36,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.029,2.9
202117,"SH","30 - 39",21,"altersklasse_covid19",10984,390,0.19,3.55,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.014,1.4
202118,"SH","30 - 39",28,"altersklasse_covid19",10984,418,0.25,3.81,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.018,1.8
202119,"SH","30 - 39",109,"altersklasse_covid19",10984,527,0.99,4.8,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.028,2.8
202052,"SH","40 - 49",0,"altersklasse_covid19",10434,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","40 - 49",0,"altersklasse_covid19",10434,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","40 - 49",0,"altersklasse_covid19",10434,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","40 - 49",0,"altersklasse_covid19",10434,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202103,"SH","40 - 49",18,"altersklasse_covid19",10434,18,0.17,0.17,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.188,18.8
202104,"SH","40 - 49",42,"altersklasse_covid19",10434,60,0.4,0.58,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.246,24.6
202105,"SH","40 - 49",1,"altersklasse_covid19",10434,61,0.01,0.58,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.029,2.9
202106,"SH","40 - 49",67,"altersklasse_covid19",10434,128,0.64,1.23,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.056,5.6
202107,"SH","40 - 49",167,"altersklasse_covid19",10434,295,1.6,2.83,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.096,9.6
202108,"SH","40 - 49",11,"altersklasse_covid19",10434,306,0.11,2.93,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.034,3.4
202109,"SH","40 - 49",93,"altersklasse_covid19",10434,399,0.89,3.82,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.067,6.7
202110,"SH","40 - 49",50,"altersklasse_covid19",10434,449,0.48,4.3,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.076,7.6
202111,"SH","40 - 49",7,"altersklasse_covid19",10434,456,0.07,4.37,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.014,1.4
202112,"SH","40 - 49",27,"altersklasse_covid19",10434,483,0.26,4.63,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.044,4.4
202113,"SH","40 - 49",47,"altersklasse_covid19",10434,530,0.45,5.08,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.056,5.6
202114,"SH","40 - 49",9,"altersklasse_covid19",10434,539,0.09,5.17,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.052,5.2
202115,"SH","40 - 49",3,"altersklasse_covid19",10434,542,0.03,5.19,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.056,5.6
202116,"SH","40 - 49",51,"altersklasse_covid19",10434,593,0.49,5.68,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.063,6.3
202117,"SH","40 - 49",52,"altersklasse_covid19",10434,645,0.5,6.18,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.035,3.5
202118,"SH","40 - 49",59,"altersklasse_covid19",10434,704,0.57,6.75,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.038,3.8
202119,"SH","40 - 49",197,"altersklasse_covid19",10434,901,1.89,8.64,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.05,5
202052,"SH","50 - 59",0,"altersklasse_covid19",12774,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","50 - 59",0,"altersklasse_covid19",12774,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","50 - 59",0,"altersklasse_covid19",12774,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","50 - 59",0,"altersklasse_covid19",12774,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202103,"SH","50 - 59",25,"altersklasse_covid19",12774,25,0.2,0.2,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.26,26
202104,"SH","50 - 59",45,"altersklasse_covid19",12774,70,0.35,0.55,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.263,26.3
202105,"SH","50 - 59",6,"altersklasse_covid19",12774,76,0.05,0.59,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.171,17.1
202106,"SH","50 - 59",123,"altersklasse_covid19",12774,199,0.96,1.56,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.102,10.2
202107,"SH","50 - 59",268,"altersklasse_covid19",12774,467,2.1,3.66,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.153,15.3
202108,"SH","50 - 59",22,"altersklasse_covid19",12774,489,0.17,3.83,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.068,6.8
202109,"SH","50 - 59",188,"altersklasse_covid19",12774,677,1.47,5.3,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.136,13.6
202110,"SH","50 - 59",124,"altersklasse_covid19",12774,801,0.97,6.27,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.189,18.9
202111,"SH","50 - 59",20,"altersklasse_covid19",12774,821,0.16,6.43,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.04,4
202112,"SH","50 - 59",94,"altersklasse_covid19",12774,915,0.74,7.16,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.152,15.2
202113,"SH","50 - 59",121,"altersklasse_covid19",12774,1036,0.95,8.11,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.144,14.4
202114,"SH","50 - 59",20,"altersklasse_covid19",12774,1056,0.16,8.27,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.115,11.5
202115,"SH","50 - 59",8,"altersklasse_covid19",12774,1064,0.06,8.33,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.148,14.8
202116,"SH","50 - 59",123,"altersklasse_covid19",12774,1187,0.96,9.29,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.153,15.3
202117,"SH","50 - 59",160,"altersklasse_covid19",12774,1347,1.25,10.54,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.106,10.6
202118,"SH","50 - 59",148,"altersklasse_covid19",12774,1495,1.16,11.7,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.096,9.6
202119,"SH","50 - 59",434,"altersklasse_covid19",12774,1929,3.4,15.1,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.11,11
202052,"SH","60 - 69",0,"altersklasse_covid19",10288,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","60 - 69",0,"altersklasse_covid19",10288,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","60 - 69",0,"altersklasse_covid19",10288,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","60 - 69",0,"altersklasse_covid19",10288,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202103,"SH","60 - 69",24,"altersklasse_covid19",10288,24,0.23,0.23,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.25,25
202104,"SH","60 - 69",30,"altersklasse_covid19",10288,54,0.29,0.52,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.175,17.5
202105,"SH","60 - 69",10,"altersklasse_covid19",10288,64,0.1,0.62,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.286,28.6
202106,"SH","60 - 69",98,"altersklasse_covid19",10288,162,0.95,1.57,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.082,8.2
202107,"SH","60 - 69",173,"altersklasse_covid19",10288,335,1.68,3.26,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.099,9.9
202108,"SH","60 - 69",32,"altersklasse_covid19",10288,367,0.31,3.57,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.099,9.9
202109,"SH","60 - 69",190,"altersklasse_covid19",10288,557,1.85,5.41,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.138,13.8
202110,"SH","60 - 69",108,"altersklasse_covid19",10288,665,1.05,6.46,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.165,16.5
202111,"SH","60 - 69",47,"altersklasse_covid19",10288,712,0.46,6.92,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.095,9.5
202112,"SH","60 - 69",184,"altersklasse_covid19",10288,896,1.79,8.71,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.297,29.7
202113,"SH","60 - 69",222,"altersklasse_covid19",10288,1118,2.16,10.87,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.264,26.4
202114,"SH","60 - 69",37,"altersklasse_covid19",10288,1155,0.36,11.23,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.213,21.3
202115,"SH","60 - 69",15,"altersklasse_covid19",10288,1170,0.15,11.37,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.278,27.8
202116,"SH","60 - 69",202,"altersklasse_covid19",10288,1372,1.96,13.34,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.251,25.1
202117,"SH","60 - 69",292,"altersklasse_covid19",10288,1664,2.84,16.17,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.194,19.4
202118,"SH","60 - 69",264,"altersklasse_covid19",10288,1928,2.57,18.74,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.172,17.2
202119,"SH","60 - 69",1226,"altersklasse_covid19",10288,3154,11.92,30.66,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.311,31.1
202052,"SH","70 - 79",0,"altersklasse_covid19",7758,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","70 - 79",0,"altersklasse_covid19",7758,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","70 - 79",0,"altersklasse_covid19",7758,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","70 - 79",0,"altersklasse_covid19",7758,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202103,"SH","70 - 79",15,"altersklasse_covid19",7758,15,0.19,0.19,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.156,15.6
202104,"SH","70 - 79",4,"altersklasse_covid19",7758,19,0.05,0.24,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.023,2.3
202105,"SH","70 - 79",7,"altersklasse_covid19",7758,26,0.09,0.34,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.2,20
202106,"SH","70 - 79",286,"altersklasse_covid19",7758,312,3.69,4.02,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.238,23.8
202107,"SH","70 - 79",450,"altersklasse_covid19",7758,762,5.8,9.82,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.258,25.8
202108,"SH","70 - 79",97,"altersklasse_covid19",7758,859,1.25,11.07,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.3,30
202109,"SH","70 - 79",381,"altersklasse_covid19",7758,1240,4.91,15.98,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.276,27.6
202110,"SH","70 - 79",114,"altersklasse_covid19",7758,1354,1.47,17.45,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.174,17.4
202111,"SH","70 - 79",217,"altersklasse_covid19",7758,1571,2.8,20.25,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.437,43.7
202112,"SH","70 - 79",210,"altersklasse_covid19",7758,1781,2.71,22.96,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.339,33.9
202113,"SH","70 - 79",277,"altersklasse_covid19",7758,2058,3.57,26.53,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.33,33
202114,"SH","70 - 79",60,"altersklasse_covid19",7758,2118,0.77,27.3,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.345,34.5
202115,"SH","70 - 79",14,"altersklasse_covid19",7758,2132,0.18,27.48,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.259,25.9
202116,"SH","70 - 79",248,"altersklasse_covid19",7758,2380,3.2,30.68,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.308,30.8
202117,"SH","70 - 79",558,"altersklasse_covid19",7758,2938,7.19,37.87,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.37,37
202118,"SH","70 - 79",578,"altersklasse_covid19",7758,3516,7.45,45.32,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.377,37.7
202119,"SH","70 - 79",1349,"altersklasse_covid19",7758,4865,17.39,62.71,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.342,34.2
202052,"SH","80+",0,"altersklasse_covid19",5190,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SH","80+",0,"altersklasse_covid19",5190,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SH","80+",0,"altersklasse_covid19",5190,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202102,"SH","80+",1,"altersklasse_covid19",5190,1,0.02,0.02,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",1,100
202103,"SH","80+",0,"altersklasse_covid19",5190,1,0,0.02,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202104,"SH","80+",0,"altersklasse_covid19",5190,1,0,0.02,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202105,"SH","80+",6,"altersklasse_covid19",5190,7,0.12,0.13,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.171,17.1
202106,"SH","80+",545,"altersklasse_covid19",5190,552,10.5,10.64,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.453,45.3
202107,"SH","80+",495,"altersklasse_covid19",5190,1047,9.54,20.17,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.283,28.3
202108,"SH","80+",157,"altersklasse_covid19",5190,1204,3.03,23.2,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.486,48.6
202109,"SH","80+",427,"altersklasse_covid19",5190,1631,8.23,31.43,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.309,30.9
202110,"SH","80+",177,"altersklasse_covid19",5190,1808,3.41,34.84,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.27,27
202111,"SH","80+",200,"altersklasse_covid19",5190,2008,3.85,38.69,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.402,40.2
202112,"SH","80+",84,"altersklasse_covid19",5190,2092,1.62,40.31,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.136,13.6
202113,"SH","80+",139,"altersklasse_covid19",5190,2231,2.68,42.99,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.165,16.5
202114,"SH","80+",38,"altersklasse_covid19",5190,2269,0.73,43.72,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.218,21.8
202115,"SH","80+",11,"altersklasse_covid19",5190,2280,0.21,43.93,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.204,20.4
202116,"SH","80+",148,"altersklasse_covid19",5190,2428,2.85,46.78,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.184,18.4
202117,"SH","80+",404,"altersklasse_covid19",5190,2832,7.78,54.57,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.268,26.8
202118,"SH","80+",441,"altersklasse_covid19",5190,3273,8.5,63.06,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.287,28.7
202119,"SH","80+",561,"altersklasse_covid19",5190,3834,10.81,73.87,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.142,14.2
202052,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202102,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202103,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202104,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202105,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202106,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202107,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202108,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202109,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202110,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202111,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202112,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202113,"SO","0 - 9",0,"altersklasse_covid19",26649,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202114,"SO","0 - 9",1,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202115,"SO","0 - 9",0,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202116,"SO","0 - 9",0,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202117,"SO","0 - 9",0,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202118,"SO","0 - 9",0,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202119,"SO","0 - 9",0,"altersklasse_covid19",26649,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202052,"SO","10 - 19",0,"altersklasse_covid19",25703,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202053,"SO","10 - 19",0,"altersklasse_covid19",25703,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202101,"SO","10 - 19",0,"altersklasse_covid19",25703,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202102,"SO","10 - 19",0,"altersklasse_covid19",25703,0,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",NA,NA
202103,"SO","10 - 19",1,"altersklasse_covid19",25703,1,0,0,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.008,0.8
202104,"SO","10 - 19",5,"altersklasse_covid19",25703,6,0.02,0.02,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.006,0.6
202105,"SO","10 - 19",26,"altersklasse_covid19",25703,32,0.1,0.12,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.009,0.9
202106,"SO","10 - 19",2,"altersklasse_covid19",25703,34,0.01,0.13,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.001,0.1
202107,"SO","10 - 19",19,"altersklasse_covid19",25703,53,0.07,0.21,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.004,0.4
202108,"SO","10 - 19",15,"altersklasse_covid19",25703,68,0.06,0.26,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.005,0.5
202109,"SO","10 - 19",0,"altersklasse_covid19",25703,68,0,0.26,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0,0
202110,"SO","10 - 19",1,"altersklasse_covid19",25703,69,0,0.27,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.001,0.1
202111,"SO","10 - 19",1,"altersklasse_covid19",25703,70,0,0.27,"COVID19FullyVaccPersons","2021-05-18_11-59-35","detailed",0.001,0.1
