date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202110,NW,nursing_home,0,location,43087,413,NA,0,0,6.1,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,NW,nursing_home,0,location,43087,413,NA,0,0,5.800000000000001,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,NW,nursing_home,0,location,43087,413,NA,0,0,5.3,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,NW,nursing_home,0,location,43087,413,NA,0,0,4.8,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,NW,nursing_home,0,location,43087,413,NA,0,0,4.3999999999999995,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,NW,nursing_home,0,location,43087,413,NA,0,0,3.6999999999999997,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,NW,nursing_home,0,location,43087,413,NA,0,0,3.4000000000000004,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,NW,nursing_home,0,location,43087,413,NA,0,0,2.9000000000000004,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,NW,nursing_home,0,location,43087,413,NA,0,0,2.5,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,NW,nursing_home,0,location,43087,413,NA,0,0,2.1999999999999997,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,NW,nursing_home,0,location,43087,413,NA,0,0,1.9,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,NW,nursing_home,0,location,43087,413,NA,0,0,1.7000000000000002,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,NW,nursing_home,0,location,43087,413,NA,0,0,1.6,0,0.96,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,NW,medical_practice,118,location,43087,118,NA,1,100,100,0.27,0.27,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,NW,medical_practice,92,location,43087,210,NA,1,100,100,0.21,0.49,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,NW,medical_practice,301,location,43087,511,NA,1,100,100,0.7,1.19,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,NW,medical_practice,1288,location,43087,1799,NA,0.946,94.6,96.1,2.99,4.18,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,NW,medical_practice,429,location,43087,2228,NA,0.858,85.8,93.89999999999999,1,5.17,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,NW,medical_practice,762,location,43087,2990,NA,0.884,88.4,92.5,1.77,6.94,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,NW,medical_practice,587,location,43087,3577,NA,0.898,89.8,92,1.36,8.3,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,NW,medical_practice,857,location,43087,4434,NA,0.902,90.2,91.60000000000001,1.99,10.29,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,NW,medical_practice,229,location,43087,4663,NA,0.991,99.1,92,0.53,10.82,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,NW,medical_practice,751,location,43087,5414,NA,0.938,93.8,92.2,1.74,12.57,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,NW,medical_practice,519,location,43087,5933,NA,1,100,92.9,1.2,13.77,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,NW,medical_practice,362,location,43087,6295,NA,1,100,93.2,0.84,14.61,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,NW,medical_practice,330,location,43087,6625,NA,1,100,93.60000000000001,0.77,15.38,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,NW,medical_practice,704,location,43087,7329,NA,0.931,93.10000000000001,93.5,1.63,17.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,NW,medical_practice,844,location,43087,8173,NA,1,100,94.1,1.96,18.97,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,NW,medical_practice,708,location,43087,8881,NA,1,100,94.6,1.64,20.61,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,NW,medical_practice,1624,location,43087,10505,NA,0.972,97.2,95,3.77,24.38,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,NW,medical_practice,1079,location,43087,11584,NA,0.882,88.2,94.3,2.5,26.89,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,NW,medical_practice,1735,location,43087,13319,NA,0.966,96.6,94.6,4.03,30.91,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,NW,medical_practice,1454,location,43087,14773,NA,0.587,58.699999999999996,89.2,3.37,34.29,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,NW,medical_practice,1101,location,43087,15874,NA,0.49,49,84.39999999999999,2.56,36.84,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,NW,medical_practice,1217,location,43087,17091,NA,0.51,51,80.7,2.82,39.67,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,NW,medical_practice,1384,location,43087,18475,NA,0.507,50.7,77.3,3.21,42.88,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,NW,medical_practice,1270,location,43087,19745,NA,0.486,48.6,74.4,2.95,45.83,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,NW,pharmacy,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,NW,pharmacy,96,location,43087,96,NA,0.078,7.8,0.8,0.22,0.22,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,NW,pharmacy,48,location,43087,144,NA,0.027,2.7,1,0.11,0.33,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,NW,pharmacy,24,location,43087,168,NA,0.01,1,1,0.06,0.39,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,NW,pharmacy,42,location,43087,210,NA,0.019,1.9,1.0999999999999999,0.1,0.49,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,NW,pharmacy,96,location,43087,306,NA,0.04,4,1.4000000000000001,0.22,0.71,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,NW,pharmacy,48,location,43087,354,NA,0.018,1.7999999999999998,1.5,0.11,0.82,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,NW,pharmacy,24,location,43087,378,NA,0.009,0.8999999999999999,1.4000000000000001,0.06,0.88,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,NW,hospital,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,NW,hospital,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,NW,hospital,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,NW,hospital,4,location,43087,4,NA,0.003,0.3,0.2,0.01,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,NW,hospital,1,location,43087,5,NA,0.002,0.2,0.2,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,NW,hospital,3,location,43087,8,NA,0.003,0.3,0.2,0.01,0.02,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,NW,hospital,2,location,43087,10,NA,0.003,0.3,0.3,0,0.02,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,NW,hospital,0,location,43087,10,NA,0,0,0.2,0,0.02,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,NW,hospital,0,location,43087,10,NA,0,0,0.2,0,0.02,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,NW,hospital,2,location,43087,12,NA,0.002,0.2,0.2,0,0.03,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,NW,hospital,0,location,43087,12,NA,0,0,0.2,0,0.03,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,NW,hospital,0,location,43087,12,NA,0,0,0.2,0,0.03,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,NW,hospital,0,location,43087,12,NA,0,0,0.2,0,0.03,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,NW,hospital,52,location,43087,64,NA,0.069,6.9,0.8,0.12,0.15,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,NW,hospital,0,location,43087,64,NA,0,0,0.7000000000000001,0,0.15,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,NW,hospital,0,location,43087,64,NA,0,0,0.7000000000000001,0,0.15,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,NW,hospital,47,location,43087,111,NA,0.028,2.8000000000000003,1,0.11,0.26,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,NW,hospital,48,location,43087,159,NA,0.039,3.9,1.3,0.11,0.37,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,NW,hospital,10,location,43087,169,NA,0.006,0.6,1.2,0.02,0.39,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,NW,hospital,20,location,43087,189,NA,0.008,0.8,1.0999999999999999,0.05,0.44,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,NW,hospital,47,location,43087,236,NA,0.021,2.1,1.3,0.11,0.55,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,NW,hospital,0,location,43087,236,NA,0,0,1.0999999999999999,0,0.55,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,NW,hospital,50,location,43087,286,NA,0.018,1.7999999999999998,1.2,0.12,0.66,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,NW,hospital,20,location,43087,306,NA,0.008,0.8,1.2,0.05,0.71,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,NW,other,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,NW,other,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,NW,other,0,location,43087,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,NW,other,3,location,43087,3,NA,0.002,0.2,0.2,0.01,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,NW,other,0,location,43087,3,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,NW,other,0,location,43087,3,NA,0,0,0.1,0,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,NW,other,7,location,43087,10,NA,0.011,1.0999999999999999,0.3,0.02,0.02,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,NW,other,18,location,43087,28,NA,0.019,1.9,0.6,0.04,0.06,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,NW,other,2,location,43087,30,NA,0.009,0.8999999999999999,0.6,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,NW,other,1,location,43087,31,NA,0.001,0.1,0.5,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,NW,other,0,location,43087,31,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,NW,other,0,location,43087,31,NA,0,0,0.5,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,NW,other,0,location,43087,31,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,NW,other,0,location,43087,31,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,NW,other,0,location,43087,31,NA,0,0,0.4,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,NW,other,0,location,43087,31,NA,0,0,0.3,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,NW,other,0,location,43087,31,NA,0,0,0.3,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,NW,other,0,location,43087,31,NA,0,0,0.3,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,NW,other,0,location,43087,31,NA,0,0,0.2,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,NW,other,0,location,43087,31,NA,0,0,0.2,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,NW,other,0,location,43087,31,NA,0,0,0.2,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,NW,other,0,location,43087,31,NA,0,0,0.1,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,NW,other,0,location,43087,31,NA,0,0,0.1,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,NW,other,0,location,43087,31,NA,0,0,0.1,0,0.07,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,SG,vaccination_centre,0,location,510734,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,SG,vaccination_centre,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,SG,nursing_home,0,location,510734,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202111,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202112,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202113,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202114,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202115,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202116,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202117,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202118,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202119,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202120,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202121,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202122,SG,nursing_home,0,location,510734,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202052,SG,medical_practice,0,location,510734,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202053,SG,medical_practice,34,location,510734,34,NA,1,100,100,0.01,0.01,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202101,SG,medical_practice,498,location,510734,532,NA,1,100,100,0.1,0.1,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202102,SG,medical_practice,947,location,510734,1479,NA,0.424,42.4,53.5,0.19,0.29,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202103,SG,medical_practice,2068,location,510734,3547,NA,0.436,43.6,47.199999999999996,0.4,0.69,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202104,SG,medical_practice,11185,location,510734,14732,NA,0.872,87.2,72.5,2.19,2.88,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202105,SG,medical_practice,5946,location,510734,20678,NA,0.864,86.4,76,1.16,4.05,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202106,SG,medical_practice,3726,location,510734,24404,NA,0.709,70.89999999999999,75.2,0.73,4.78,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202107,SG,medical_practice,3258,location,510734,27662,NA,0.723,72.3,74.8,0.64,5.42,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202108,SG,medical_practice,5698,location,510734,33360,NA,0.841,84.1,76.3,1.12,6.53,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202109,SG,medical_practice,11044,location,510734,44404,NA,0.835,83.5,77.9,2.16,8.69,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
202110,SG,medical_practice,13694,location,510734,58098,NA,0.923,92.30000000000001,80.9,2.68,11.38,COVID19VaccDosesAdministered,2021-06-08_09-40-01,detailed
