"date","geoRegion","location","entries","type_variant","pop","sumTotal","prctPopSumTotal","freq","prct","prctSumTotal","per100Persons","per100PersonsTotal","type","version","granularity"
202113,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NE","hospital",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NE","other",0,"location",176496,0,NA,NA,NA,NA,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NE","other",0,"location",176496,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NW","vaccination_centre",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NW","vaccination_centre",978,"location",43087,978,NA,0.396,39.6,5.9,2.27,2.27,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NW","vaccination_centre",1057,"location",43087,2035,NA,0.47,47,10.8,2.45,4.72,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NW","vaccination_centre",1071,"location",43087,3106,NA,0.454,45.4,14.7,2.49,7.21,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","nursing_home",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","nursing_home",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","nursing_home",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","nursing_home",68,"location",43087,68,NA,0.05,5,3.6,0.16,0.16,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","nursing_home",70,"location",43087,138,NA,0.14,14,5.8,0.16,0.32,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","nursing_home",99,"location",43087,237,NA,0.115,11.5,7.3,0.23,0.55,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","nursing_home",60,"location",43087,297,NA,0.092,9.2,7.6,0.14,0.69,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","nursing_home",75,"location",43087,372,NA,0.079,7.9,7.7,0.17,0.86,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","nursing_home",0,"location",43087,372,NA,0,0,7.3,0,0.86,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","nursing_home",49,"location",43087,421,NA,0.061,6.1,7.2,0.11,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","nursing_home",0,"location",43087,421,NA,0,0,6.6,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","nursing_home",0,"location",43087,421,NA,0,0,6.2,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","nursing_home",0,"location",43087,421,NA,0,0,5.9,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NW","nursing_home",0,"location",43087,421,NA,0,0,5.4,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NW","nursing_home",0,"location",43087,421,NA,0,0,4.9,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NW","nursing_home",0,"location",43087,421,NA,0,0,4.5,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NW","nursing_home",0,"location",43087,421,NA,0,0,3.8,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NW","nursing_home",0,"location",43087,421,NA,0,0,3.4,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NW","nursing_home",0,"location",43087,421,NA,0,0,3,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NW","nursing_home",0,"location",43087,421,NA,0,0,2.5,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NW","nursing_home",0,"location",43087,421,NA,0,0,2.2,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NW","nursing_home",0,"location",43087,421,NA,0,0,2,0,0.98,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","medical_practice",118,"location",43087,118,NA,1,100,100,0.27,0.27,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","medical_practice",92,"location",43087,210,NA,1,100,100,0.21,0.49,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","medical_practice",301,"location",43087,511,NA,1,100,100,0.7,1.19,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","medical_practice",1288,"location",43087,1799,NA,0.946,94.6,96.1,2.99,4.18,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","medical_practice",429,"location",43087,2228,NA,0.858,85.8,93.9,1,5.17,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","medical_practice",762,"location",43087,2990,NA,0.884,88.4,92.5,1.77,6.94,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","medical_practice",587,"location",43087,3577,NA,0.898,89.8,92,1.36,8.3,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","medical_practice",857,"location",43087,4434,NA,0.902,90.2,91.6,1.99,10.29,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","medical_practice",229,"location",43087,4663,NA,0.991,99.1,92,0.53,10.82,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","medical_practice",751,"location",43087,5414,NA,0.938,93.8,92.2,1.74,12.57,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","medical_practice",519,"location",43087,5933,NA,1,100,92.9,1.2,13.77,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","medical_practice",362,"location",43087,6295,NA,1,100,93.2,0.84,14.61,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","medical_practice",330,"location",43087,6625,NA,1,100,93.6,0.77,15.38,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NW","medical_practice",702,"location",43087,7327,NA,0.931,93.1,93.5,1.63,17.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NW","medical_practice",844,"location",43087,8171,NA,1,100,94.1,1.96,18.96,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NW","medical_practice",708,"location",43087,8879,NA,1,100,94.6,1.64,20.61,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NW","medical_practice",1624,"location",43087,10503,NA,0.972,97.2,95,3.77,24.38,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NW","medical_practice",1079,"location",43087,11582,NA,0.882,88.2,94.3,2.5,26.88,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NW","medical_practice",1733,"location",43087,13315,NA,0.968,96.8,94.6,4.02,30.9,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NW","medical_practice",1449,"location",43087,14764,NA,0.586,58.6,89.2,3.36,34.27,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NW","medical_practice",1101,"location",43087,15865,NA,0.49,49,84.4,2.56,36.82,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NW","medical_practice",1193,"location",43087,17058,NA,0.506,50.6,80.7,2.77,39.59,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NW","pharmacy",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NW","pharmacy",96,"location",43087,96,NA,0.078,7.8,0.8,0.22,0.22,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NW","pharmacy",48,"location",43087,144,NA,0.027,2.7,1,0.11,0.33,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NW","pharmacy",24,"location",43087,168,NA,0.01,1,1,0.06,0.39,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NW","pharmacy",42,"location",43087,210,NA,0.019,1.9,1.1,0.1,0.49,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NW","pharmacy",96,"location",43087,306,NA,0.041,4.1,1.4,0.22,0.71,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","hospital",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","hospital",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","hospital",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","hospital",2,"location",43087,2,NA,0.001,0.1,0.1,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","hospital",1,"location",43087,3,NA,0.002,0.2,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","hospital",1,"location",43087,4,NA,0.001,0.1,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","hospital",0,"location",43087,4,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202112,"NW","hospital",52,"location",43087,56,NA,0.069,6.9,0.7,0.12,0.13,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202113,"NW","hospital",0,"location",43087,56,NA,0,0,0.6,0,0.13,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202114,"NW","hospital",0,"location",43087,56,NA,0,0,0.6,0,0.13,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202115,"NW","hospital",47,"location",43087,103,NA,0.028,2.8,0.9,0.11,0.24,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202116,"NW","hospital",48,"location",43087,151,NA,0.039,3.9,1.2,0.11,0.35,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202117,"NW","hospital",10,"location",43087,161,NA,0.006,0.6,1.1,0.02,0.37,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202118,"NW","hospital",20,"location",43087,181,NA,0.008,0.8,1.1,0.05,0.42,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202119,"NW","hospital",47,"location",43087,228,NA,0.021,2.1,1.2,0.11,0.53,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202120,"NW","hospital",0,"location",43087,228,NA,0,0,1.1,0,0.53,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202052,"NW","other",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202053,"NW","other",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202101,"NW","other",0,"location",43087,0,NA,0,0,0,0,0,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202102,"NW","other",3,"location",43087,3,NA,0.002,0.2,0.2,0.01,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202103,"NW","other",0,"location",43087,3,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202104,"NW","other",0,"location",43087,3,NA,0,0,0.1,0,0.01,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202105,"NW","other",7,"location",43087,10,NA,0.011,1.1,0.3,0.02,0.02,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202106,"NW","other",18,"location",43087,28,NA,0.019,1.9,0.6,0.04,0.06,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202107,"NW","other",2,"location",43087,30,NA,0.009,0.9,0.6,0,0.07,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202108,"NW","other",1,"location",43087,31,NA,0.001,0.1,0.5,0,0.07,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202109,"NW","other",0,"location",43087,31,NA,0,0,0.5,0,0.07,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202110,"NW","other",0,"location",43087,31,NA,0,0,0.5,0,0.07,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
202111,"NW","other",0,"location",43087,31,NA,0,0,0.4,0,0.07,"COVID19VaccDosesAdministered","2021-05-25_11-55-54","detailed"
